estimation,coef,label
theta_dml_nocf,0.01591192,DoubleML without cross-fitting
theta_dml_nocf,0.1172141,DoubleML without cross-fitting
theta_dml_nocf,0.00363601999999996,DoubleML without cross-fitting
theta_dml_nocf,0.0352277,DoubleML without cross-fitting
theta_dml_nocf,-0.04117918,DoubleML without cross-fitting
theta_dml_nocf,0.07165298,DoubleML without cross-fitting
theta_dml_nocf,0.04792459,DoubleML without cross-fitting
theta_dml_nocf,0.10900308,DoubleML without cross-fitting
theta_dml_nocf,0.0426445,DoubleML without cross-fitting
theta_dml_nocf,0.14447769,DoubleML without cross-fitting
theta_dml_nocf,0.11929132,DoubleML without cross-fitting
theta_dml_nocf,0.02717034,DoubleML without cross-fitting
theta_dml_nocf,0.03223565,DoubleML without cross-fitting
theta_dml_nocf,-0.04141831,DoubleML without cross-fitting
theta_dml_nocf,0.04331433,DoubleML without cross-fitting
theta_dml_nocf,0.04479757,DoubleML without cross-fitting
theta_dml_nocf,0.06332189,DoubleML without cross-fitting
theta_dml_nocf,0.00423812000000001,DoubleML without cross-fitting
theta_dml_nocf,0.0293353,DoubleML without cross-fitting
theta_dml_nocf,-0.03458976,DoubleML without cross-fitting
theta_dml_nocf,-0.03554638,DoubleML without cross-fitting
theta_dml_nocf,-0.01883582,DoubleML without cross-fitting
theta_dml_nocf,-0.01655063,DoubleML without cross-fitting
theta_dml_nocf,-0.06099683,DoubleML without cross-fitting
theta_dml_nocf,0.00394563999999997,DoubleML without cross-fitting
theta_dml_nocf,-0.04103516,DoubleML without cross-fitting
theta_dml_nocf,0.00988270000000002,DoubleML without cross-fitting
theta_dml_nocf,-0.05565897,DoubleML without cross-fitting
theta_dml_nocf,0.06218564,DoubleML without cross-fitting
theta_dml_nocf,0.04355591,DoubleML without cross-fitting
theta_dml_nocf,0.04554713,DoubleML without cross-fitting
theta_dml_nocf,-0.000708710000000001,DoubleML without cross-fitting
theta_dml_nocf,0.09186629,DoubleML without cross-fitting
theta_dml_nocf,-0.01272939,DoubleML without cross-fitting
theta_dml_nocf,0.06322544,DoubleML without cross-fitting
theta_dml_nocf,0.04628521,DoubleML without cross-fitting
theta_dml_nocf,0.03641214,DoubleML without cross-fitting
theta_dml_nocf,-0.01994281,DoubleML without cross-fitting
theta_dml_nocf,-0.04544711,DoubleML without cross-fitting
theta_dml_nocf,-0.02235043,DoubleML without cross-fitting
theta_dml_nocf,-0.05666567,DoubleML without cross-fitting
theta_dml_nocf,-0.02124652,DoubleML without cross-fitting
theta_dml_nocf,-0.01450827,DoubleML without cross-fitting
theta_dml_nocf,-0.05573676,DoubleML without cross-fitting
theta_dml_nocf,0.00912877999999995,DoubleML without cross-fitting
theta_dml_nocf,0.13151592,DoubleML without cross-fitting
theta_dml_nocf,0.00399689999999997,DoubleML without cross-fitting
theta_dml_nocf,0.03132543,DoubleML without cross-fitting
theta_dml_nocf,0.07906057,DoubleML without cross-fitting
theta_dml_nocf,0.11785669,DoubleML without cross-fitting
theta_dml_nocf,0.02328203,DoubleML without cross-fitting
theta_dml_nocf,-0.04261223,DoubleML without cross-fitting
theta_dml_nocf,0.10939654,DoubleML without cross-fitting
theta_dml_nocf,0.0794916,DoubleML without cross-fitting
theta_dml_nocf,-0.00750325000000002,DoubleML without cross-fitting
theta_dml_nocf,0.02294511,DoubleML without cross-fitting
theta_dml_nocf,-0.05244635,DoubleML without cross-fitting
theta_dml_nocf,0.07110418,DoubleML without cross-fitting
theta_dml_nocf,-0.05361926,DoubleML without cross-fitting
theta_dml_nocf,0.03262181,DoubleML without cross-fitting
theta_dml_nocf,-0.00511401,DoubleML without cross-fitting
theta_dml_nocf,0.0905829,DoubleML without cross-fitting
theta_dml_nocf,0.14596567,DoubleML without cross-fitting
theta_dml_nocf,-0.06651928,DoubleML without cross-fitting
theta_dml_nocf,-0.04738578,DoubleML without cross-fitting
theta_dml_nocf,-0.0359057,DoubleML without cross-fitting
theta_dml_nocf,0.01994622,DoubleML without cross-fitting
theta_dml_nocf,-0.02991027,DoubleML without cross-fitting
theta_dml_nocf,0.04965741,DoubleML without cross-fitting
theta_dml_nocf,0.01199896,DoubleML without cross-fitting
theta_dml_nocf,0.07054474,DoubleML without cross-fitting
theta_dml_nocf,-0.06703663,DoubleML without cross-fitting
theta_dml_nocf,0.04055007,DoubleML without cross-fitting
theta_dml_nocf,-0.01282645,DoubleML without cross-fitting
theta_dml_nocf,-0.11581949,DoubleML without cross-fitting
theta_dml_nocf,0.0103253800000001,DoubleML without cross-fitting
theta_dml_nocf,0.09369472,DoubleML without cross-fitting
theta_dml_nocf,0.0839218000000001,DoubleML without cross-fitting
theta_dml_nocf,-0.04027463,DoubleML without cross-fitting
theta_dml_nocf,0.00375190999999997,DoubleML without cross-fitting
theta_dml_nocf,-0.04157727,DoubleML without cross-fitting
theta_dml_nocf,-0.04738323,DoubleML without cross-fitting
theta_dml_nocf,0.03546455,DoubleML without cross-fitting
theta_dml_nocf,0.01177806,DoubleML without cross-fitting
theta_dml_nocf,-0.02382507,DoubleML without cross-fitting
theta_dml_nocf,-0.01361761,DoubleML without cross-fitting
theta_dml_nocf,0.0115258,DoubleML without cross-fitting
theta_dml_nocf,-0.07253379,DoubleML without cross-fitting
theta_dml_nocf,0.09443904,DoubleML without cross-fitting
theta_dml_nocf,-0.04696571,DoubleML without cross-fitting
theta_dml_nocf,-0.02562952,DoubleML without cross-fitting
theta_dml_nocf,-0.12416639,DoubleML without cross-fitting
theta_dml_nocf,0.03840991,DoubleML without cross-fitting
theta_dml_nocf,0.12300951,DoubleML without cross-fitting
theta_dml_nocf,-0.00570252999999998,DoubleML without cross-fitting
theta_dml_nocf,-0.1477049,DoubleML without cross-fitting
theta_dml_nocf,0.0197558799999999,DoubleML without cross-fitting
theta_dml_nocf,-0.07693826,DoubleML without cross-fitting
theta_dml_nocf,-0.01142212,DoubleML without cross-fitting
theta_dml_nocf,-0.02740134,DoubleML without cross-fitting
theta_dml_nocf,-0.06056271,DoubleML without cross-fitting
theta_dml_nocf,0.03605529,DoubleML without cross-fitting
theta_dml_nocf,0.0485226600000001,DoubleML without cross-fitting
theta_dml_nocf,-0.10463586,DoubleML without cross-fitting
theta_dml_nocf,0.02127751,DoubleML without cross-fitting
theta_dml_nocf,0.03491986,DoubleML without cross-fitting
theta_dml_nocf,0.00583296,DoubleML without cross-fitting
theta_dml_nocf,-0.05617581,DoubleML without cross-fitting
theta_dml_nocf,-0.01053218,DoubleML without cross-fitting
theta_dml_nocf,0.00872673999999996,DoubleML without cross-fitting
theta_dml_nocf,-0.01684228,DoubleML without cross-fitting
theta_dml_nocf,-0.01390572,DoubleML without cross-fitting
theta_dml_nocf,-0.044327,DoubleML without cross-fitting
theta_dml_nocf,-0.03937924,DoubleML without cross-fitting
theta_dml_nocf,-0.01737405,DoubleML without cross-fitting
theta_dml_nocf,0.00618041999999996,DoubleML without cross-fitting
theta_dml_nocf,-0.03285012,DoubleML without cross-fitting
theta_dml_nocf,0.03437268,DoubleML without cross-fitting
theta_dml_nocf,-0.03576606,DoubleML without cross-fitting
theta_dml_nocf,0.14551945,DoubleML without cross-fitting
theta_dml_nocf,-0.04200449,DoubleML without cross-fitting
theta_dml_nocf,0.00545225000000005,DoubleML without cross-fitting
theta_dml_nocf,-0.04409013,DoubleML without cross-fitting
theta_dml_nocf,0.08584282,DoubleML without cross-fitting
theta_dml_nocf,-0.01307675,DoubleML without cross-fitting
theta_dml_nocf,0.0326468600000001,DoubleML without cross-fitting
theta_dml_nocf,0.12498045,DoubleML without cross-fitting
theta_dml_nocf,-0.03224742,DoubleML without cross-fitting
theta_dml_nocf,-0.07849504,DoubleML without cross-fitting
theta_dml_nocf,0.07689117,DoubleML without cross-fitting
theta_dml_nocf,0.13491978,DoubleML without cross-fitting
theta_dml_nocf,0.03878681,DoubleML without cross-fitting
theta_dml_nocf,-0.04766318,DoubleML without cross-fitting
theta_dml_nocf,0.00385427000000005,DoubleML without cross-fitting
theta_dml_nocf,0.05990718,DoubleML without cross-fitting
theta_dml_nocf,0.06066188,DoubleML without cross-fitting
theta_dml_nocf,-0.05415459,DoubleML without cross-fitting
theta_dml_nocf,-0.06162033,DoubleML without cross-fitting
theta_dml_nocf,-0.03979381,DoubleML without cross-fitting
theta_dml_nocf,0.03027345,DoubleML without cross-fitting
theta_dml_nocf,-0.01768537,DoubleML without cross-fitting
theta_dml_nocf,0.02075509,DoubleML without cross-fitting
theta_dml_nocf,0.00313940000000001,DoubleML without cross-fitting
theta_dml_nocf,0.04996192,DoubleML without cross-fitting
theta_dml_nocf,0.03720723,DoubleML without cross-fitting
theta_dml_nocf,0.08490255,DoubleML without cross-fitting
theta_dml_nocf,0.024389,DoubleML without cross-fitting
theta_dml_nocf,0.11911362,DoubleML without cross-fitting
theta_dml_nocf,0.04318462,DoubleML without cross-fitting
theta_dml_nocf,0.01515692,DoubleML without cross-fitting
theta_dml_nocf,0.04784329,DoubleML without cross-fitting
theta_dml_nocf,-0.01287611,DoubleML without cross-fitting
theta_dml_nocf,0.05428532,DoubleML without cross-fitting
theta_dml_nocf,-0.06380578,DoubleML without cross-fitting
theta_dml_nocf,-0.04025962,DoubleML without cross-fitting
theta_dml_nocf,-0.01884676,DoubleML without cross-fitting
theta_dml_nocf,0.03790511,DoubleML without cross-fitting
theta_dml_nocf,0.04991619,DoubleML without cross-fitting
theta_dml_nocf,-0.00557640999999998,DoubleML without cross-fitting
theta_dml_nocf,0.05705109,DoubleML without cross-fitting
theta_dml_nocf,0.06905576,DoubleML without cross-fitting
theta_dml_nocf,0.07978116,DoubleML without cross-fitting
theta_dml_nocf,-0.09178296,DoubleML without cross-fitting
theta_dml_nocf,-0.0362039,DoubleML without cross-fitting
theta_dml_nocf,0.0956930499999999,DoubleML without cross-fitting
theta_dml_nocf,0.07859949,DoubleML without cross-fitting
theta_dml_nocf,0.08115952,DoubleML without cross-fitting
theta_dml_nocf,-0.0538285,DoubleML without cross-fitting
theta_dml_nocf,0.10356997,DoubleML without cross-fitting
theta_dml_nocf,-0.05182847,DoubleML without cross-fitting
theta_dml_nocf,0.06746782,DoubleML without cross-fitting
theta_dml_nocf,0.0306727999999999,DoubleML without cross-fitting
theta_dml_nocf,0.00616625999999998,DoubleML without cross-fitting
theta_dml_nocf,0.08958682,DoubleML without cross-fitting
theta_dml_nocf,0.00113538000000002,DoubleML without cross-fitting
theta_dml_nocf,0.00666155999999996,DoubleML without cross-fitting
theta_dml_nocf,0.08713715,DoubleML without cross-fitting
theta_dml_nocf,0.0272357,DoubleML without cross-fitting
theta_dml_nocf,0.12651716,DoubleML without cross-fitting
theta_dml_nocf,0.02284462,DoubleML without cross-fitting
theta_dml_nocf,0.02565278,DoubleML without cross-fitting
theta_dml_nocf,-0.08191591,DoubleML without cross-fitting
theta_dml_nocf,0.04502956,DoubleML without cross-fitting
theta_dml_nocf,0.03742672,DoubleML without cross-fitting
theta_dml_nocf,0.05779769,DoubleML without cross-fitting
theta_dml_nocf,0.05366003,DoubleML without cross-fitting
theta_dml_nocf,0.04895553,DoubleML without cross-fitting
theta_dml_nocf,0.01846351,DoubleML without cross-fitting
theta_dml_nocf,0.0303787,DoubleML without cross-fitting
theta_dml_nocf,0.00410595999999996,DoubleML without cross-fitting
theta_dml_nocf,-0.00235849999999999,DoubleML without cross-fitting
theta_dml_nocf,0.05394519,DoubleML without cross-fitting
theta_dml_nocf,-0.01010733,DoubleML without cross-fitting
theta_dml_nocf,0.00844681000000003,DoubleML without cross-fitting
theta_dml_nocf,0.09440957,DoubleML without cross-fitting
theta_dml_nocf,-0.08578814,DoubleML without cross-fitting
theta_dml_nocf,-0.07477628,DoubleML without cross-fitting
theta_dml_nocf,0.05594672,DoubleML without cross-fitting
theta_dml_nocf,0.02212763,DoubleML without cross-fitting
theta_dml_nocf,-0.022649,DoubleML without cross-fitting
theta_dml_nocf,6.40800000000219e-05,DoubleML without cross-fitting
theta_dml_nocf,0.09477543,DoubleML without cross-fitting
theta_dml_nocf,-0.01491177,DoubleML without cross-fitting
theta_dml_nocf,0.09470112,DoubleML without cross-fitting
theta_dml_nocf,-0.05783046,DoubleML without cross-fitting
theta_dml_nocf,0.00365550000000003,DoubleML without cross-fitting
theta_dml_nocf,0.07583084,DoubleML without cross-fitting
theta_dml_nocf,0.00128667000000005,DoubleML without cross-fitting
theta_dml_nocf,0.08064806,DoubleML without cross-fitting
theta_dml_nocf,0.0244154600000001,DoubleML without cross-fitting
theta_dml_nocf,-0.00224774999999999,DoubleML without cross-fitting
theta_dml_nocf,-0.02936941,DoubleML without cross-fitting
theta_dml_nocf,-0.0469676,DoubleML without cross-fitting
theta_dml_nocf,0.03675924,DoubleML without cross-fitting
theta_dml_nocf,-0.000120740000000008,DoubleML without cross-fitting
theta_dml_nocf,-0.00480238999999999,DoubleML without cross-fitting
theta_dml_nocf,-0.0419003,DoubleML without cross-fitting
theta_dml_nocf,0.00145150000000005,DoubleML without cross-fitting
theta_dml_nocf,-0.12965488,DoubleML without cross-fitting
theta_dml_nocf,0.00756760000000001,DoubleML without cross-fitting
theta_dml_nocf,0.02698955,DoubleML without cross-fitting
theta_dml_nocf,-0.02095275,DoubleML without cross-fitting
theta_dml_nocf,0.06643301,DoubleML without cross-fitting
theta_dml_nocf,0.03625754,DoubleML without cross-fitting
theta_dml_nocf,-0.06316211,DoubleML without cross-fitting
theta_dml_nocf,0.05009109,DoubleML without cross-fitting
theta_dml_nocf,0.00466169999999999,DoubleML without cross-fitting
theta_dml_nocf,0.00911863000000002,DoubleML without cross-fitting
theta_dml_nocf,-0.01582867,DoubleML without cross-fitting
theta_dml_nocf,0.0601169,DoubleML without cross-fitting
theta_dml_nocf,-0.04859431,DoubleML without cross-fitting
theta_dml_nocf,0.06873318,DoubleML without cross-fitting
theta_dml_nocf,0.0173754900000001,DoubleML without cross-fitting
theta_dml_nocf,0.12892798,DoubleML without cross-fitting
theta_dml_nocf,0.02767081,DoubleML without cross-fitting
theta_dml_nocf,0.000410000000000021,DoubleML without cross-fitting
theta_dml_nocf,-0.0202526,DoubleML without cross-fitting
theta_dml_nocf,0.06430275,DoubleML without cross-fitting
theta_dml_nocf,0.05079288,DoubleML without cross-fitting
theta_dml_nocf,-0.03699656,DoubleML without cross-fitting
theta_dml_nocf,0.04304589,DoubleML without cross-fitting
theta_dml_nocf,0.06908498,DoubleML without cross-fitting
theta_dml_nocf,0.06030693,DoubleML without cross-fitting
theta_dml_nocf,0.01861404,DoubleML without cross-fitting
theta_dml_nocf,0.08588253,DoubleML without cross-fitting
theta_dml_nocf,0.04846998,DoubleML without cross-fitting
theta_dml_nocf,-0.00441429999999998,DoubleML without cross-fitting
theta_dml_nocf,-0.01600933,DoubleML without cross-fitting
theta_dml_nocf,-0.05474921,DoubleML without cross-fitting
theta_dml_nocf,0.03964802,DoubleML without cross-fitting
theta_dml_nocf,-0.12107684,DoubleML without cross-fitting
theta_dml_nocf,0.03631524,DoubleML without cross-fitting
theta_dml_nocf,0.01818563,DoubleML without cross-fitting
theta_dml_nocf,0.11260573,DoubleML without cross-fitting
theta_dml_nocf,0.10544413,DoubleML without cross-fitting
theta_dml_nocf,0.00166878000000004,DoubleML without cross-fitting
theta_dml_nocf,-0.05508441,DoubleML without cross-fitting
theta_dml_nocf,0.00615595999999996,DoubleML without cross-fitting
theta_dml_nocf,0.01466061,DoubleML without cross-fitting
theta_dml_nocf,-0.00170703,DoubleML without cross-fitting
theta_dml_nocf,-0.05035073,DoubleML without cross-fitting
theta_dml_nocf,0.02275749,DoubleML without cross-fitting
theta_dml_nocf,-0.05823782,DoubleML without cross-fitting
theta_dml_nocf,0.05661082,DoubleML without cross-fitting
theta_dml_nocf,-0.03485353,DoubleML without cross-fitting
theta_dml_nocf,0.04560449,DoubleML without cross-fitting
theta_dml_nocf,0.02076847,DoubleML without cross-fitting
theta_dml_nocf,0.02541198,DoubleML without cross-fitting
theta_dml_nocf,0.0235989,DoubleML without cross-fitting
theta_dml_nocf,-0.0312438,DoubleML without cross-fitting
theta_dml_nocf,0.03508565,DoubleML without cross-fitting
theta_dml_nocf,0.06394687,DoubleML without cross-fitting
theta_dml_nocf,0.017633,DoubleML without cross-fitting
theta_dml_nocf,0.12867305,DoubleML without cross-fitting
theta_dml_nocf,-0.05122274,DoubleML without cross-fitting
theta_dml_nocf,0.02933372,DoubleML without cross-fitting
theta_dml_nocf,0.0136431299999999,DoubleML without cross-fitting
theta_dml_nocf,0.02172728,DoubleML without cross-fitting
theta_dml_nocf,0.01172264,DoubleML without cross-fitting
theta_dml_nocf,0.03170468,DoubleML without cross-fitting
theta_dml_nocf,-0.00198200999999998,DoubleML without cross-fitting
theta_dml_nocf,0.09438578,DoubleML without cross-fitting
theta_dml_nocf,-0.03479811,DoubleML without cross-fitting
theta_dml_nocf,0.02938361,DoubleML without cross-fitting
theta_dml_nocf,0.00471443000000005,DoubleML without cross-fitting
theta_dml_nocf,0.02128181,DoubleML without cross-fitting
theta_dml_nocf,0.0619037,DoubleML without cross-fitting
theta_dml_nocf,-0.00336586,DoubleML without cross-fitting
theta_dml_nocf,0.05480867,DoubleML without cross-fitting
theta_dml_nocf,-0.00726292000000001,DoubleML without cross-fitting
theta_dml_nocf,0.06972692,DoubleML without cross-fitting
theta_dml_nocf,0.07957621,DoubleML without cross-fitting
theta_dml_nocf,0.1591791,DoubleML without cross-fitting
theta_dml_nocf,0.11284697,DoubleML without cross-fitting
theta_dml_nocf,-0.0496856,DoubleML without cross-fitting
theta_dml_nocf,-0.0316238,DoubleML without cross-fitting
theta_dml_nocf,0.01528586,DoubleML without cross-fitting
theta_dml_nocf,-0.00173648999999998,DoubleML without cross-fitting
theta_dml_nocf,-0.14736233,DoubleML without cross-fitting
theta_dml_nocf,-0.07093258,DoubleML without cross-fitting
theta_dml_nocf,0.02604487,DoubleML without cross-fitting
theta_dml_nocf,-0.04680673,DoubleML without cross-fitting
theta_dml_nocf,-0.00916874000000001,DoubleML without cross-fitting
theta_dml_nocf,-0.12724778,DoubleML without cross-fitting
theta_dml_nocf,-0.05552712,DoubleML without cross-fitting
theta_dml_nocf,-0.06839636,DoubleML without cross-fitting
theta_dml_nocf,-0.04374358,DoubleML without cross-fitting
theta_dml_nocf,-0.05857803,DoubleML without cross-fitting
theta_dml_nocf,0.13049771,DoubleML without cross-fitting
theta_dml_nocf,0.07618951,DoubleML without cross-fitting
theta_dml_nocf,-0.07693113,DoubleML without cross-fitting
theta_dml_nocf,-0.04319564,DoubleML without cross-fitting
theta_dml_nocf,-0.08540104,DoubleML without cross-fitting
theta_dml_nocf,0.02372525,DoubleML without cross-fitting
theta_dml_nocf,-0.00904927999999999,DoubleML without cross-fitting
theta_dml_nocf,0.10576363,DoubleML without cross-fitting
theta_dml_nocf,0.0700772,DoubleML without cross-fitting
theta_dml_nocf,-0.00376957,DoubleML without cross-fitting
theta_dml_nocf,0.00576845999999998,DoubleML without cross-fitting
theta_dml_nocf,0.04369169,DoubleML without cross-fitting
theta_dml_nocf,-0.14551092,DoubleML without cross-fitting
theta_dml_nocf,0.10405605,DoubleML without cross-fitting
theta_dml_nocf,-0.04204859,DoubleML without cross-fitting
theta_dml_nocf,0.0630777,DoubleML without cross-fitting
theta_dml_nocf,-0.000476509999999986,DoubleML without cross-fitting
theta_dml_nocf,0.04561578,DoubleML without cross-fitting
theta_dml_nocf,0.07950293,DoubleML without cross-fitting
theta_dml_nocf,-0.02520339,DoubleML without cross-fitting
theta_dml_nocf,-0.00166250000000001,DoubleML without cross-fitting
theta_dml_nocf,0.08395425,DoubleML without cross-fitting
theta_dml_nocf,-0.06123309,DoubleML without cross-fitting
theta_dml_nocf,0.01491648,DoubleML without cross-fitting
theta_dml_nocf,0.03320886,DoubleML without cross-fitting
theta_dml_nocf,0.10730147,DoubleML without cross-fitting
theta_dml_nocf,0.00861798000000002,DoubleML without cross-fitting
theta_dml_nocf,0.04070332,DoubleML without cross-fitting
theta_dml_nocf,0.0980585899999999,DoubleML without cross-fitting
theta_dml_nocf,0.0480463,DoubleML without cross-fitting
theta_dml_nocf,0.01487562,DoubleML without cross-fitting
theta_dml_nocf,0.0384833999999999,DoubleML without cross-fitting
theta_dml_nocf,-0.06228362,DoubleML without cross-fitting
theta_dml_nocf,-0.04419698,DoubleML without cross-fitting
theta_dml_nocf,-0.10876712,DoubleML without cross-fitting
theta_dml_nocf,-0.03604979,DoubleML without cross-fitting
theta_dml_nocf,0.1317911,DoubleML without cross-fitting
theta_dml_nocf,0.06207538,DoubleML without cross-fitting
theta_dml_nocf,-0.03092357,DoubleML without cross-fitting
theta_dml_nocf,0.12909857,DoubleML without cross-fitting
theta_dml_nocf,-0.05254033,DoubleML without cross-fitting
theta_dml_nocf,0.1169084,DoubleML without cross-fitting
theta_dml_nocf,-0.04611265,DoubleML without cross-fitting
theta_dml_nocf,0.0771673000000001,DoubleML without cross-fitting
theta_dml_nocf,-0.02693201,DoubleML without cross-fitting
theta_dml_nocf,-0.0364531,DoubleML without cross-fitting
theta_dml_nocf,-0.00431235000000002,DoubleML without cross-fitting
theta_dml_nocf,-0.02355447,DoubleML without cross-fitting
theta_dml_nocf,0.08429806,DoubleML without cross-fitting
theta_dml_nocf,0.10277076,DoubleML without cross-fitting
theta_dml_nocf,-0.03206497,DoubleML without cross-fitting
theta_dml_nocf,-0.014675,DoubleML without cross-fitting
theta_dml_nocf,0.08165289,DoubleML without cross-fitting
theta_dml_nocf,0.03078183,DoubleML without cross-fitting
theta_dml_nocf,-0.06186398,DoubleML without cross-fitting
theta_dml_nocf,0.03424278,DoubleML without cross-fitting
theta_dml_nocf,0.03924156,DoubleML without cross-fitting
theta_dml_nocf,0.01871397,DoubleML without cross-fitting
theta_dml_nocf,0.09313245,DoubleML without cross-fitting
theta_dml_nocf,-0.07418033,DoubleML without cross-fitting
theta_dml_nocf,-0.03203821,DoubleML without cross-fitting
theta_dml_nocf,-0.06667519,DoubleML without cross-fitting
theta_dml_nocf,0.06502818,DoubleML without cross-fitting
theta_dml_nocf,-0.06778251,DoubleML without cross-fitting
theta_dml_nocf,0.00622484000000001,DoubleML without cross-fitting
theta_dml_nocf,-0.11240783,DoubleML without cross-fitting
theta_dml_nocf,0.03524041,DoubleML without cross-fitting
theta_dml_nocf,-0.00956618999999997,DoubleML without cross-fitting
theta_dml_nocf,0.03289061,DoubleML without cross-fitting
theta_dml_nocf,-0.06215293,DoubleML without cross-fitting
theta_dml_nocf,-0.03740325,DoubleML without cross-fitting
theta_dml_nocf,-0.03175532,DoubleML without cross-fitting
theta_dml_nocf,0.00157344000000004,DoubleML without cross-fitting
theta_dml_nocf,-0.01501006,DoubleML without cross-fitting
theta_dml_nocf,0.02211359,DoubleML without cross-fitting
theta_dml_nocf,-0.05896107,DoubleML without cross-fitting
theta_dml_nocf,-0.01760797,DoubleML without cross-fitting
theta_dml_nocf,-0.03755002,DoubleML without cross-fitting
theta_dml_nocf,0.10843651,DoubleML without cross-fitting
theta_dml_nocf,-0.03781327,DoubleML without cross-fitting
theta_dml_nocf,-0.00600159,DoubleML without cross-fitting
theta_dml_nocf,-0.12232535,DoubleML without cross-fitting
theta_dml_nocf,0.08582233,DoubleML without cross-fitting
theta_dml_nocf,-0.01395803,DoubleML without cross-fitting
theta_dml_nocf,-0.08777264,DoubleML without cross-fitting
theta_dml_nocf,0.06676211,DoubleML without cross-fitting
theta_dml_nocf,0.0977292,DoubleML without cross-fitting
theta_dml_nocf,-0.08262192,DoubleML without cross-fitting
theta_dml_nocf,-0.07638933,DoubleML without cross-fitting
theta_dml_nocf,-0.03087968,DoubleML without cross-fitting
theta_dml_nocf,0.04374439,DoubleML without cross-fitting
theta_dml_nocf,0.14393258,DoubleML without cross-fitting
theta_dml_nocf,0.01437914,DoubleML without cross-fitting
theta_dml_nocf,0.04588288,DoubleML without cross-fitting
theta_dml_nocf,0.06595043,DoubleML without cross-fitting
theta_dml_nocf,-0.10785963,DoubleML without cross-fitting
theta_dml_nocf,0.05249764,DoubleML without cross-fitting
theta_dml_nocf,0.00447271000000005,DoubleML without cross-fitting
theta_dml_nocf,0.11454473,DoubleML without cross-fitting
theta_dml_nocf,0.0493034,DoubleML without cross-fitting
theta_dml_nocf,-0.12851146,DoubleML without cross-fitting
theta_dml_nocf,-0.05924608,DoubleML without cross-fitting
theta_dml_nocf,-0.05007954,DoubleML without cross-fitting
theta_dml_nocf,0.05912643,DoubleML without cross-fitting
theta_dml_nocf,0.05210498,DoubleML without cross-fitting
theta_dml_nocf,-0.09485062,DoubleML without cross-fitting
theta_dml_nocf,-0.07129872,DoubleML without cross-fitting
theta_dml_nocf,0.05948227,DoubleML without cross-fitting
theta_dml_nocf,0.06356459,DoubleML without cross-fitting
theta_dml_nocf,0.06537242,DoubleML without cross-fitting
theta_dml_nocf,0.06051771,DoubleML without cross-fitting
theta_dml_nocf,0.04268117,DoubleML without cross-fitting
theta_dml_nocf,-0.06011844,DoubleML without cross-fitting
theta_dml_nocf,0.05767984,DoubleML without cross-fitting
theta_dml_nocf,-0.1207442,DoubleML without cross-fitting
theta_dml_nocf,-0.07128284,DoubleML without cross-fitting
theta_dml_nocf,0.07938431,DoubleML without cross-fitting
theta_dml_nocf,-0.10592558,DoubleML without cross-fitting
theta_dml_nocf,0.0893068,DoubleML without cross-fitting
theta_dml_nocf,0.02909661,DoubleML without cross-fitting
theta_dml_nocf,-0.09862088,DoubleML without cross-fitting
theta_dml_nocf,0.09112348,DoubleML without cross-fitting
theta_dml_nocf,-0.07837761,DoubleML without cross-fitting
theta_dml_nocf,0.00104636999999996,DoubleML without cross-fitting
theta_dml_nocf,-0.10384266,DoubleML without cross-fitting
theta_dml_nocf,5.4609999999955e-05,DoubleML without cross-fitting
theta_dml_nocf,0.0923119,DoubleML without cross-fitting
theta_dml_nocf,-0.02168242,DoubleML without cross-fitting
theta_dml_nocf,0.00304755999999995,DoubleML without cross-fitting
theta_dml_nocf,0.00574671999999998,DoubleML without cross-fitting
theta_dml_nocf,0.19489859,DoubleML without cross-fitting
theta_dml_nocf,0.12444859,DoubleML without cross-fitting
theta_dml_nocf,0.0454857400000001,DoubleML without cross-fitting
theta_dml_nocf,-0.03468475,DoubleML without cross-fitting
theta_dml_nocf,-0.15588326,DoubleML without cross-fitting
theta_dml_nocf,0.00153559999999997,DoubleML without cross-fitting
theta_dml_nocf,0.10866751,DoubleML without cross-fitting
theta_dml_nocf,-0.05358386,DoubleML without cross-fitting
theta_dml_nocf,0.0737615,DoubleML without cross-fitting
theta_dml_nocf,0.08781624,DoubleML without cross-fitting
theta_dml_nocf,-0.01549478,DoubleML without cross-fitting
theta_dml_nocf,0.01606129,DoubleML without cross-fitting
theta_dml_nocf,-0.01348946,DoubleML without cross-fitting
theta_dml_nocf,-0.00423579000000002,DoubleML without cross-fitting
theta_dml_nocf,0.02933327,DoubleML without cross-fitting
theta_dml_nocf,-0.01870371,DoubleML without cross-fitting
theta_dml_nocf,0.0192977600000001,DoubleML without cross-fitting
theta_dml_nocf,0.1810361,DoubleML without cross-fitting
theta_dml_nocf,0.05348342,DoubleML without cross-fitting
theta_dml_nocf,-0.03100625,DoubleML without cross-fitting
theta_dml_nocf,-0.06349298,DoubleML without cross-fitting
theta_dml_nocf,-0.00365557,DoubleML without cross-fitting
theta_dml_nocf,0.0084147,DoubleML without cross-fitting
theta_dml_nocf,0.03285303,DoubleML without cross-fitting
theta_dml_nocf,-0.12415192,DoubleML without cross-fitting
theta_dml_nocf,-0.03959538,DoubleML without cross-fitting
theta_dml_nocf,-0.04642879,DoubleML without cross-fitting
theta_dml_nocf,-0.08117734,DoubleML without cross-fitting
theta_dml_nocf,-0.02627787,DoubleML without cross-fitting
theta_dml_nocf,0.04207196,DoubleML without cross-fitting
